,Salary,Born,City,Pr/St,Cntry,Nat,Ht,Wt,DftYr,DftRd,Ovrl,Hand,Last Name,First Name,Position,Team,GP,G,A,A1,A2,PTS,+/-,E+/-,PIM,Shifts,TOI,TOIX,TOI/GP,TOI/GP.1,TOI%,IPP%,SH%,SV%,PDO,F/60,A/60,Pct%,Diff,Diff/60,iCF,iCF.1,iFF,iSF,iSF.1,iSF.2,ixG,iSCF,iRB,iRS,iDS,sDist,sDist.1,Pass,iHF,iHF.1,iHA,iHDf,iMiss,iGVA,iTKA,iBLK,iGVA.1,iTKA.1,iBLK.1,BLK%,iFOW,iFOL,iFOW.1,iFOL.1,FO%,%FOT,dzFOW,dzFOL,nzFOW,nzFOL,ozFOW,ozFOL,FOW.Up,FOL.Up,FOW.Down,FOL.Down,FOW.Close,FOL.Close,OTG,1G,GWG,ENG,PSG,PSA,G.Bkhd,G.Dflct,G.Slap,G.Snap,G.Tip,G.Wrap,G.Wrst,CBar ,Post,Over,Wide,S.Bkhd,S.Dflct,S.Slap,S.Snap,S.Tip,S.Wrap,S.Wrst,iPenT,iPenD,iPENT,iPEND,iPenDf,NPD,Min,Maj,Match,Misc,Game,CF,CA,FF,FA,SF,SA,xGF,xGA,SCF,SCA,GF,GA,RBF,RBA,RSF,RSA,DSF,DSA,FOW,FOL,HF,HA,GVA,TKA,PENT,PEND,OPS,DPS,PS,OTOI,Grit,DAP,Pace,GS,GS/G
520,722500,91-11-23,Kennebunkport,ME,USA,USA,74,208,,,,R,Hathaway,Garnet,RW,CGY,26,1,4,2,2,5,0,-1.2,44,350,14257,237.2,9.13,9.13,18.4,62.5,10.3,0.925,1027.0,2.02,2.02,50.0,0,0.0,40.0,40,31.0,22.0,22,22,2.6,11.0,3.0,2.0,5.0,25.5,24.9,24.1,56,56.0,27.0,29.0,9,3,8,14,3.0,8.0,14.0,6.4,10,9,10.0,9.0,52.6,9.0,1,2,7,4,2,3,3,5,1,3,9,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,8,4,2,0,3,4,0,9,12,10,10.0,5.0,-2,-4.0,7,4,0,1,0,177.0,219.0,121.0,159.0,78.0,106.0,8.0,9.4,29.0,32.0,8.0,8.0,7.0,9.0,14.0,10.0,21,19,104.0,106.0,146.0,106.0,28.0,30.0,26.0,23.0,0.0,0.3,0.3,1053.08,118,9.1,100.2,2.6,0.1
521,4250000,89-05-08,Rodovre,,DNK,DNK,74,207,2007.0,1.0,13.0,L,Eller,Lars,C/LW/RW,WSH,81,12,13,6,7,25,15,3.8,36,1501,67558,1125.2,13.9,13.9,25.1,56.8,8.4,0.922,1007.0,2.35,2.19,51.8,3,0.16,225.0,225,169.0,115.0,115,115,12.1,49.0,7.0,14.0,21.0,30.3,27.6,124.1,71,71.0,131.0,-60.0,54,32,31,30,32.0,31.0,30.0,2.9,416,467,416.0,467.0,47.1,90.8,140,198,137,146,139,123,133,126,154,200,238,272,0,3,2,2,0,0,0,0,1,2,2,0,7,0,3,8,43,14,2,10,18,8,1,62,18,26,18.0,25.0,8,2.8,18,0,0,0,0,985.0,1044.0,712.0,760.0,521.0,528.0,41.4,52.2,131.0,179.0,44.0,41.0,26.0,47.0,59.0,60.0,85,107,461.0,512.0,393.0,473.0,185.0,149.0,72.0,62.0,0.9,1.7,2.6,3365.72,137,5.7,108.2,37.4,0.46
522,925000,95-04-17,Cherepovets,,RUS,RUS,74,193,2013.0,3.0,75.0,L,Buchnevich,Pavel,RW/LW,NYR,41,8,12,6,6,20,6,-1.2,13,773,32616,543.6,13.25,13.26,24.5,58.8,11.7,0.919,1036.0,3.75,2.32,61.8,13,1.43,110.0,110,82.0,55.0,55,55,6.0,19.0,6.0,5.0,11.0,31.0,25.4,96.2,17,17.0,48.0,-31.0,27,22,11,8,22.0,11.0,8.0,1.8,1,6,1.0,6.0,14.3,1.3,1,0,0,1,0,5,1,0,0,1,1,5,0,2,0,1,0,0,0,0,1,1,1,0,5,0,1,5,21,4,0,7,8,2,0,34,5,4,5.0,7.0,-1,3.0,4,1,0,0,0,546.0,445.0,428.0,343.0,290.0,258.0,30.5,19.6,102.0,56.0,34.0,21.0,25.0,9.0,20.0,17.0,45,26,272.0,251.0,200.0,211.0,85.0,54.0,30.0,36.0,1.6,0.7,2.3,1672.65,39,7.0,109.4,18.9,0.46
523,1850000,81-06-17,Blaine,MN,USA,USA,72,209,2000.0,5.0,131.0,L,Hendricks,Matt,LW/C,EDM,42,4,3,0,3,7,-3,-1.7,29,684,27087,450.3,10.75,10.74,19.4,58.3,7.1,0.9,971.0,1.6,2.93,35.3,-10,-1.33,61.0,61,51.0,42.0,42,42,3.4,11.0,2.0,7.0,9.0,41.2,30.2,0.0,79,79.0,47.0,32.0,9,9,10,39,9.0,10.0,39.0,8.3,132,100,132.0,100.0,56.9,49.5,71,51,29,32,32,17,30,24,54,34,86,67,0,1,1,0,0,0,0,0,0,1,0,0,3,0,0,1,8,4,0,2,10,5,0,21,13,7,12.0,8.0,-6,-3.1,12,1,0,0,0,307.0,471.0,222.0,313.0,168.0,219.0,12.5,21.0,34.0,67.0,12.0,22.0,10.0,14.0,16.0,19.0,26,33,252.0,217.0,287.0,194.0,79.0,42.0,38.0,27.0,0.0,0.4,0.3,1866.95,148,7.4,103.7,6.0,0.14
524,5000000,87-09-22,Hull,QC,CAN,CAN,73,204,2006.0,1.0,6.0,L,Brassard,Derick,C,OTT,81,14,25,12,13,39,12,6.1,24,1822,84461,1404.3,17.38,17.37,30.3,52.0,9.2,0.92,1011.0,3.2,1.97,62.0,29,1.24,337.0,337,265.0,195.0,195,195,17.4,52.0,12.0,28.0,40.0,33.2,30.9,227.7,92,92.0,70.0,22.0,70,37,37,24,37.0,37.0,24.0,2.2,612,613,612.0,613.0,50.0,83.7,190,179,193,203,229,231,171,186,205,198,398,384,0,1,3,1,0,0,1,0,2,2,1,0,8,1,2,9,58,14,4,27,35,12,4,99,12,13,12.0,13.0,1,2.5,12,0,0,0,0,1547.0,1114.0,1129.0,806.0,818.0,572.0,69.1,49.2,214.0,156.0,75.0,46.0,66.0,36.0,101.0,61.0,167,97,748.0,715.0,513.0,470.0,246.0,184.0,81.0,103.0,1.9,2.2,4.1,3226.03,140,10.8,113.7,50.8,0.63
525,925000,95-10-27,Cologne,,DEU,DEU,73,216,2014.0,1.0,3.0,L,Draisaitl,Leon,C,EDM,82,29,48,31,17,77,7,12.2,20,1865,92909,1546.7,18.88,18.88,32.1,70.0,12.0,0.9009999999999999,1021.0,4.27,2.68,61.5,41,1.59,298.0,298,245.0,173.0,172,173,25.1,110.0,17.0,16.0,33.0,21.2,21.4,431.4,41,41.0,86.0,-45.0,72,75,75,36,75.0,75.0,36.0,2.8,476,496,476.0,496.0,49.0,64.0,142,119,114,138,220,239,136,120,184,171,290,310,3,4,5,2,0,0,3,1,4,5,4,0,12,0,6,3,63,22,4,13,35,18,2,79,10,20,10.0,19.0,10,8.8,10,0,0,0,0,1714.0,1278.0,1283.0,944.0,919.0,699.0,101.9,66.1,397.0,233.0,110.0,69.0,69.0,56.0,67.0,76.0,136,132,725.0,794.0,542.0,501.0,292.0,189.0,67.0,105.0,7.6,2.0,9.6,3267.43,97,11.6,116.1,72.5,0.88
526,615000,94-03-24,Cambridge,ON,CAN,CAN,75,210,2012.0,6.0,161.0,R,Dotchin,Jake,D,T.B,35,0,11,3,8,11,10,1.3,35,813,38701,644.2,18.43,18.42,32.7,44.0,8.0,0.9470000000000001,1026.0,2.33,1.49,61.0,9,0.84,113.0,113,77.0,50.0,50,50,2.0,1.0,1.0,6.0,7.0,53.5,50.6,78.9,85,85.0,36.0,49.0,27,23,4,19,23.0,4.0,19.0,3.6,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,25,0,0,20,7,1,0,22,16,11,16.0,8.0,-5,-3.7,15,1,0,0,0,657.0,526.0,480.0,416.0,314.0,300.0,28.5,22.1,86.0,71.0,25.0,16.0,26.0,11.0,28.0,37.0,54,48,330.0,363.0,279.0,251.0,100.0,65.0,53.0,48.0,0.4,2.3,2.7,1326.32,140,5.9,110.2,14.8,0.42
527,4000000,93-07-12,Karlstad,,SWE,SWE,73,193,2011.0,1.0,10.0,L,Brodin,Jonas,D,MIN,68,3,22,8,14,25,5,11.9,20,1694,79838,1325.2,19.55,19.54,33.1,39.7,9.8,0.9179999999999999,1017.0,2.85,2.31,55.3,12,0.54,186.0,186,123.0,85.0,85,85,3.7,5.0,2.0,7.0,9.0,53.0,50.2,153.1,20,20.0,81.0,-61.0,38,29,16,89,29.0,16.0,89.0,7.6,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,3,0,1,3,34,1,0,37,7,0,0,40,10,7,10.0,6.0,-3,3.8,10,0,0,0,0,1155.0,1176.0,875.0,878.0,641.0,625.0,53.3,47.0,194.0,140.0,63.0,51.0,37.0,30.0,53.0,51.0,90,81,633.0,600.0,352.0,442.0,136.0,128.0,66.0,64.0,1.4,2.7,4.1,2676.69,129,3.6,105.5,27.6,0.41
528,715000,93-07-29,Bayonne,,FRA,FRA,73,208,2011.0,2.0,48.0,L,Ouellet,Xavier,D,DET,66,3,9,5,4,12,2,-0.7,51,1519,71173,1163.0,17.97,17.85,32.2,30.0,7.8,0.927,1005.0,2.06,2.32,47.1,-5,-0.26,176.0,178,124.0,88.0,89,89,3.6,6.0,3.0,8.0,11.0,53.4,47.2,133.0,73,72.0,68.0,4.0,36,21,9,87,21.0,8.0,86.0,7.5,0,2,0.0,2.0,0.0,0.2,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,2,33,2,0,28,12,0,1,46,17,8,15.0,8.0,-9,1.1,13,3,0,1,0,955.0,1144.0,731.0,861.0,512.0,619.0,42.0,57.2,138.0,195.0,40.0,45.0,26.0,40.0,42.0,39.0,68,79,527.0,487.0,435.0,463.0,147.0,96.0,62.0,56.0,0.2,3.0,3.2,2444.36,214,6.3,108.3,17.8,0.27
529,1600000,85-09-08,St. John's,NL,CAN,CAN,74,195,,,,R,Purcell,Teddy,LW/RW,L.A,12,0,2,1,1,2,0,-3.6,0,215,9282,154.7,12.9,12.89,24.8,50.0,5.8,0.9470000000000001,1005.0,1.55,1.55,50.0,0,0.0,20.0,20,13.0,10.0,10,10,0.6,1.0,1.0,1.0,2.0,39.8,35.7,26.8,7,7.0,15.0,-8.0,3,3,2,2,3.0,2.0,2.0,1.4,3,0,3.0,0.0,100.0,1.9,0,0,0,0,3,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,2,3,0,0,4,0,0,0.0,0.0,0,0.1,0,0,0,0,0,130.0,142.0,97.0,112.0,69.0,76.0,4.1,7.3,11.0,29.0,4.0,4.0,2.0,10.0,4.0,8.0,6,18,78.0,77.0,78.0,88.0,26.0,7.0,5.0,6.0,-0.2,0.2,0.0,469.19,9,0.0,105.5,0.8,0.07
530,874125,93-09-07,Edmonton,AB,CAN,CAN,75,210,2011.0,1.0,11.0,L,Siemens,Duncan,D,COL,3,0,0,0,0,0,-2,-0.5,2,57,2216,36.9,12.32,12.31,23.0,0.0,0.0,0.9,900.0,0.0,3.25,0.0,-2,-3.25,4.0,4,3.0,2.0,2,2,0.1,0.0,0.0,0.0,0.0,77.5,62.4,0.0,10,10.0,0.0,10.0,1,2,0,1,2.0,0.0,1.0,2.9,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1.0,0.0,-1,-0.8,1,0,0,0,0,29.0,35.0,20.0,29.0,16.0,20.0,0.9,1.4,2.0,5.0,0.0,2.0,0.0,2.0,0.0,0.0,0,2,21.0,14.0,21.0,7.0,9.0,2.0,1.0,3.0,0.0,-0.1,-0.1,123.85,13,10.0,104.0,-0.5,-0.15
531,5000000,88-05-11,Halifax,NS,CAN,CAN,69,181,2006.0,3.0,71.0,L,Marchand,Brad,LW/C,BOS,80,39,46,23,23,85,18,17.7,81,1942,93295,1546.7,19.35,19.37,32.6,75.2,11.1,0.9,1011.0,4.38,2.44,64.2,50,1.94,408.0,407,320.0,226.0,226,226,23.5,78.0,21.0,13.0,34.0,28.5,27.0,380.8,51,51.0,129.0,-78.0,94,84,69,35,84.0,69.0,35.0,3.0,13,23,13.0,23.0,36.1,2.0,1,5,3,1,9,17,6,10,5,6,4,15,1,7,8,4,1,1,10,1,0,8,0,1,19,2,3,10,79,22,2,3,41,10,7,141,35,30,30.0,22.0,-5,-7.7,33,1,0,0,1,1839.0,1167.0,1404.0,872.0,1017.0,628.0,89.2,55.5,275.0,179.0,113.0,63.0,63.0,39.0,74.0,51.0,137,90,1050.0,754.0,412.0,541.0,251.0,206.0,103.0,98.0,9.8,2.8,12.6,3191.36,168,3.6,116.6,99.2,1.24
532,1000000,81-06-13,Mlada Boleslav,,CZE,CZE,73,194,1999.0,7.0,212.0,R,Vrbata,Radim,RW,ARI,81,20,35,24,11,55,-18,-14.8,16,1732,82121,1362.1,16.9,16.87,29.5,76.4,9.7,0.9109999999999999,1007.0,3.17,2.64,54.5,12,0.53,409.0,408,313.0,233.0,233,233,17.9,48.0,15.0,20.0,35.0,37.1,33.1,431.6,48,48.0,46.0,2.0,80,32,34,31,32.0,34.0,31.0,2.6,17,30,17.0,30.0,36.2,3.2,2,3,1,7,14,20,6,7,7,14,10,17,0,5,4,0,1,1,1,0,4,2,3,0,10,0,7,5,68,8,0,56,20,9,0,140,8,6,8.0,6.0,-2,2.6,8,0,0,0,0,1382.0,1209.0,1045.0,953.0,745.0,672.0,67.4,63.5,229.0,237.0,72.0,60.0,68.0,56.0,53.0,53.0,121,109,744.0,718.0,470.0,374.0,179.0,112.0,87.0,93.0,4.5,0.9,5.3,3260.63,95,10.3,114.1,47.4,0.59
533,1000000,93-01-08,Marsta,,SWE,SWE,73,189,2011.0,2.0,53.0,L,Karlsson,William,C,CBJ,81,6,19,13,6,25,10,0.6,10,1587,65063,1084.3,13.38,13.39,23.7,58.1,8.8,0.925,1013.0,2.38,2.49,48.9,-2,-0.11,169.0,169,130.0,96.0,96,96,10.1,39.0,8.0,7.0,15.0,26.0,25.6,247.8,35,35.0,44.0,-9.0,34,20,33,24,20.0,33.0,24.0,2.2,435,525,435.0,525.0,45.3,88.1,182,270,141,134,112,121,131,157,157,198,264,314,0,2,3,0,0,0,1,0,0,1,0,0,4,0,1,2,31,13,3,8,23,5,0,44,4,10,5.0,9.0,6,3.0,4,0,0,0,0,834.0,1102.0,643.0,852.0,490.0,602.0,42.0,59.8,143.0,193.0,43.0,45.0,32.0,53.0,40.0,38.0,72,91,496.0,594.0,336.0,351.0,117.0,102.0,61.0,52.0,0.5,1.5,2.0,3494.47,69,17.0,107.1,22.4,0.28
534,600000,90-02-01,Fort Lauderdale,FL,USA,USA,73,195,,,,R,Megna,Jayson,C,VAN,58,4,4,3,1,8,-4,-7.8,6,1013,43271,721.2,12.43,12.43,23.5,47.1,5.8,0.945,1003.0,1.41,1.58,47.2,-2,-0.17,107.0,107,88.0,72.0,72,72,7.6,31.0,7.0,10.0,17.0,27.7,25.0,114.2,87,87.0,36.0,51.0,16,8,20,23,8.0,20.0,23.0,3.6,2,14,2.0,14.0,12.5,2.5,0,6,1,4,1,4,0,1,1,6,2,11,0,1,0,0,0,0,1,0,0,0,1,0,2,0,3,1,12,7,3,3,5,4,1,49,3,13,3.0,12.0,10,9.7,3,0,0,0,0,575.0,644.0,398.0,492.0,292.0,346.0,26.0,26.2,91.0,78.0,17.0,19.0,20.0,17.0,38.0,24.0,58,41,334.0,304.0,263.0,285.0,77.0,74.0,30.0,36.0,-0.7,0.8,0.1,2350.43,116,35.7,101.4,7.3,0.13
535,2250000,91-08-10,Buffalo,NY,USA,CAN,75,228,2009.0,4.0,104.0,L,Foligno,Marcus,LW,BUF,80,13,10,4,6,23,-1,-2.5,73,1592,74264,1235.9,15.47,15.46,27.5,56.1,7.4,0.934,1008.0,1.99,2.18,47.7,-4,-0.19,175.0,175,139.0,97.0,97,97,10.6,45.0,5.0,12.0,17.0,32.2,29.1,109.6,279,279.0,90.0,189.0,42,35,33,57,35.0,33.0,57.0,4.6,1,4,1.0,4.0,20.0,0.4,1,3,0,0,0,1,0,2,0,2,1,2,0,2,0,2,0,0,3,0,1,0,0,0,9,0,2,7,33,12,3,5,15,5,2,55,23,22,22.0,22.0,-1,4.0,14,9,0,0,0,1015.0,1228.0,797.0,927.0,551.0,681.0,44.6,53.9,138.0,162.0,41.0,45.0,28.0,41.0,59.0,51.0,87,92,534.0,645.0,597.0,398.0,165.0,105.0,82.0,64.0,0.5,1.5,2.1,3265.02,418,22.3,108.9,20.4,0.25
536,950000,86-05-13,Lethbridge,AB,CAN,CAN,71,176,2004.0,5.0,134.0,R,Versteeg,Kris,RW/LW,CGY,69,15,22,10,12,37,-3,-8.1,46,1281,60971,1016.3,14.73,14.73,26.9,74.0,9.5,0.924,1019.0,2.95,1.95,60.2,17,1.0,254.0,254,178.0,136.0,136,136,9.7,26.0,3.0,15.0,18.0,35.3,31.5,215.3,5,5.0,40.0,-35.0,42,31,38,28,31.0,38.0,28.0,3.5,53,49,53.0,49.0,52.0,9.9,4,2,7,4,42,43,24,19,11,9,27,32,0,1,1,1,0,0,2,0,7,1,0,0,5,0,1,3,38,12,0,26,18,5,0,75,16,17,13.0,16.0,1,5.1,13,2,0,0,1,995.0,791.0,716.0,609.0,527.0,435.0,46.9,36.7,151.0,123.0,50.0,33.0,31.0,30.0,39.0,42.0,70,72,530.0,502.0,296.0,265.0,172.0,125.0,61.0,71.0,2.8,1.1,3.9,2756.6,81,3.3,105.4,33.5,0.49
537,1200000,83-06-03,Sault Ste. Marie,ON,CAN,CAN,75,235,2001.0,2.0,50.0,R,Thorburn,Chris,RW/LW,WPG,64,3,1,1,0,4,-7,-1.6,95,735,26789,438.7,6.98,6.94,13.8,40.0,6.1,0.904,965.0,1.37,2.87,32.3,-11,-1.5,62.0,63,44.0,36.0,36,36,3.1,11.0,3.0,7.0,10.0,33.5,28.4,35.8,90,88.0,35.0,53.0,9,4,4,25,4.0,3.0,25.0,5.8,13,13,13.0,13.0,50.0,7.2,0,0,3,5,10,8,4,1,6,8,7,8,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,9,6,0,6,5,0,0,19,28,6,27.0,13.0,-22,-12.1,15,13,0,0,0,298.0,431.0,202.0,293.0,163.0,219.0,12.3,19.4,45.0,58.0,10.0,21.0,10.0,17.0,23.0,22.0,33,39,179.0,182.0,261.0,193.0,62.0,39.0,48.0,31.0,-0.5,0.1,-0.4,2748.73,223,6.3,99.7,-0.4,-0.01
538,950000,88-07-26,Lynnfield,MA,USA,USA,73,183,,,,R,Flynn,Brian,C/RW,MTL,51,6,4,3,1,10,2,-2.0,4,966,36921,614.8,12.07,12.06,21.8,50.0,9.3,0.915,1008.0,1.95,2.54,43.5,-6,-0.59,92.0,92,67.0,47.0,47,47,4.7,15.0,6.0,8.0,14.0,31.5,25.1,67.3,20,20.0,52.0,-32.0,20,15,13,29,15.0,13.0,29.0,4.7,69,80,69.0,80.0,46.3,23.1,36,48,13,21,20,11,18,28,28,27,35,48,0,1,0,0,0,0,2,0,0,0,0,0,4,0,3,0,17,5,0,1,3,3,0,35,2,4,2.0,4.0,2,1.9,2,0,0,0,0,444.0,615.0,322.0,415.0,216.0,307.0,18.6,27.2,55.0,79.0,20.0,26.0,15.0,20.0,34.0,34.0,49,54,353.0,291.0,203.0,284.0,107.0,63.0,27.0,30.0,0.0,0.8,0.8,2210.31,53,16.5,103.4,10.7,0.21
539,5000000,88-02-17,Kladno,,CZE,CZE,73,194,2006.0,1.0,10.0,L,Frolik,Michael,RW/C,CGY,82,17,27,11,16,44,13,7.8,58,1863,84044,1397.8,17.08,17.07,29.4,62.9,9.2,0.907,999.0,3.0,2.53,54.3,11,0.47,352.0,352,271.0,202.0,202,202,17.9,56.0,13.0,27.0,40.0,32.6,27.8,198.8,60,60.0,90.0,-30.0,69,38,45,48,38.0,45.0,48.0,4.0,13,16,13.0,16.0,44.8,2.0,6,5,1,6,6,5,2,3,4,6,11,10,1,4,1,0,0,0,2,1,0,0,0,0,14,1,2,8,58,36,1,13,20,6,0,126,24,7,24.0,6.0,-17,-13.0,23,0,0,1,0,1397.0,1207.0,1040.0,904.0,760.0,633.0,66.9,65.8,213.0,235.0,70.0,59.0,61.0,46.0,89.0,57.0,150,103,698.0,785.0,341.0,340.0,210.0,180.0,100.0,82.0,2.7,2.2,4.9,3349.09,166,4.6,111.8,56.1,0.68
540,6500000,84-03-01,Winnipeg,MB,CAN,SWE,72,211,2002.0,1.0,24.0,L,Steen,Alex,LW/C,STL,76,16,35,20,15,51,-2,-0.1,53,2047,88034,1462.6,19.3,19.28,32.4,69.9,11.1,0.902,1013.0,2.99,2.71,52.5,7,0.29,228.0,228,174.0,117.0,117,117,12.6,41.0,6.0,6.0,12.0,30.3,27.9,294.5,33,33.0,101.0,-68.0,57,18,27,69,18.0,27.0,69.0,5.4,101,146,101.0,146.0,40.9,14.2,32,43,39,47,30,56,34,38,27,43,59,108,0,2,2,4,0,0,0,0,3,2,1,0,10,2,3,6,46,10,0,25,7,12,0,63,21,24,19.0,16.0,3,-2.5,19,1,0,1,0,1238.0,1285.0,926.0,931.0,655.0,673.0,61.6,56.4,206.0,182.0,73.0,66.0,41.0,43.0,33.0,48.0,74,91,871.0,866.0,300.0,448.0,122.0,134.0,92.0,74.0,3.3,1.6,5.0,3053.95,156,3.2,103.5,42.3,0.56
541,900000,93-06-28,Brandon,MB,CAN,CAN,76,220,2011.0,2.0,46.0,L,Edmundson,Joel,D,STL,69,3,12,5,7,15,11,-4.0,60,1777,73562,1224.7,17.77,17.76,32.4,34.1,8.2,0.9359999999999999,1017.0,2.16,2.01,51.8,3,0.15,171.0,171,117.0,81.0,81,81,3.4,3.0,5.0,3.0,8.0,55.2,46.9,127.4,122,122.0,67.0,55.0,36,26,7,95,26.0,7.0,95.0,7.8,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,1,3,32,0,0,28,9,0,0,44,24,5,24.0,2.0,-19,-12.7,20,4,0,0,0,993.0,1221.0,732.0,906.0,539.0,639.0,41.3,56.6,122.0,192.0,44.0,41.0,30.0,49.0,44.0,41.0,74,90,588.0,609.0,509.0,457.0,116.0,132.0,91.0,56.0,0.5,3.7,4.2,2559.26,281,6.5,108.5,14.6,0.21
542,12000000,85-08-14,Sicamous,BC,CAN,CAN,76,232,2003.0,2.0,49.0,R,Weber,Shea,D,MTL,78,17,25,9,16,42,20,6.5,38,2218,117286,1939.4,25.07,25.0,41.3,48.8,9.1,0.9329999999999999,1025.0,2.66,1.89,58.5,25,0.77,425.0,411,284.0,183.0,183,183,8.4,3.0,5.0,27.0,32.0,57.6,51.0,138.9,140,140.0,94.0,46.0,101,80,11,157,80.0,11.0,157.0,8.9,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,1,12,2,0,0,2,0,5,9,87,1,1,89,21,0,0,71,19,6,17.0,5.0,-13,1.1,19,0,0,0,0,1799.0,1767.0,1318.0,1241.0,941.0,913.0,83.4,79.1,274.0,266.0,86.0,61.0,79.0,55.0,118.0,98.0,197,153,1085.0,1120.0,686.0,797.0,366.0,179.0,122.0,115.0,4.1,6.0,10.1,2759.46,335,7.9,110.3,53.9,0.69
543,925000,96-10-29,Nousiainen,,FIN,FIN,76,211,2015.0,1.0,10.0,L,Rantanen,Mikko,RW,COL,75,20,18,10,8,38,-25,-7.2,22,1667,81262,1347.0,18.03,18.02,32.1,56.7,8.6,0.9009999999999999,988.0,2.98,3.03,49.6,-1,-0.04,243.0,242,191.0,133.0,133,133,14.2,52.0,9.0,13.0,22.0,25.3,26.0,172.1,29,29.0,73.0,-44.0,58,32,49,33,32.0,49.0,33.0,2.8,29,21,29.0,21.0,58.0,3.5,2,1,1,2,26,18,11,3,9,10,18,10,1,5,2,0,0,1,0,0,4,3,2,0,11,0,2,3,53,19,2,14,18,7,6,67,11,19,10.0,20.0,8,10.4,11,0,0,0,0,1433.0,1183.0,1070.0,924.0,778.0,690.0,66.4,57.4,207.0,188.0,67.0,68.0,43.0,47.0,48.0,55.0,91,102,778.0,660.0,304.0,299.0,161.0,173.0,63.0,73.0,2.8,0.8,3.6,2849.34,84,7.1,116.5,33.5,0.45
544,925000,97-01-29,Karlstad,,SWE,SWE,74,197,2015.0,1.0,20.0,L,Eriksson Ek,Joel,C/RW/LW,MIN,15,3,4,2,2,7,1,-1.4,4,244,9551,159.2,10.62,10.61,20.0,100.0,10.9,0.941,1050.0,2.64,2.26,53.8,1,0.38,25.0,25,22.0,15.0,15,15,1.2,3.0,1.0,1.0,2.0,31.2,27.8,33.7,23,23.0,15.0,8.0,7,3,3,8,3.0,3.0,8.0,4.7,45,64,45.0,64.0,41.3,68.6,8,19,18,24,19,21,17,26,17,20,25,28,0,2,1,0,0,0,0,0,0,1,0,0,2,0,0,1,6,3,0,1,4,0,1,6,2,1,2.0,1.0,-1,0.0,2,0,0,0,0,119.0,169.0,94.0,132.0,64.0,101.0,4.0,6.3,10.0,17.0,7.0,6.0,1.0,3.0,7.0,4.0,8,7,72.0,87.0,69.0,77.0,11.0,15.0,8.0,8.0,0.7,0.2,0.8,636.05,35,13.0,108.6,3.8,0.25
545,874125,91-12-31,Toronto,ON,CAN,CAN,72,180,,,,L,Tanev,Brandon,LW/C/RW,WPG,51,2,2,0,2,4,-6,-4.2,26,877,32672,534.7,10.68,10.61,19.9,50.0,5.1,0.9159999999999999,966.0,0.9,2.69,25.0,-16,-1.8,79.0,82,65.0,51.0,54,54,3.9,13.0,4.0,7.0,11.0,31.2,29.9,0.0,128,127.0,67.0,60.0,14,9,19,31,9.0,19.0,31.0,5.5,1,0,1.0,0.0,100.0,0.2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,14,5,3,0,6,1,2,37,6,14,5.0,12.0,8,5.9,3,2,0,0,1,310.0,567.0,219.0,404.0,158.0,285.0,13.0,27.9,42.0,101.0,8.0,24.0,15.0,21.0,27.0,25.0,42,46,233.0,288.0,312.0,224.0,81.0,63.0,29.0,36.0,-0.9,0.2,-0.6,2158.47,187,49.0,98.4,2.9,0.06
546,5000000,84-03-20,Vantaa,,FIN,FIN,72,196,2002.0,3.0,95.0,L,Filppula,Valtteri,C/LW,PHI/T.B,79,12,30,21,9,42,-1,-4.1,26,1773,82505,1374.5,17.4,17.4,29.8,65.6,9.4,0.904,998.0,2.79,2.97,48.5,-4,-0.17,147.0,147,128.0,97.0,97,97,9.9,33.0,9.0,8.0,17.0,27.3,24.4,400.9,26,26.0,83.0,-57.0,31,39,30,39,39.0,30.0,39.0,3.1,556,606,556.0,606.0,47.8,82.9,201,245,194,221,161,140,172,187,187,188,322,368,0,2,1,2,0,0,2,0,0,0,3,0,7,0,2,6,23,13,1,5,10,11,1,56,13,11,13.0,10.0,-2,0.7,13,0,0,0,0,1213.0,1265.0,929.0,958.0,679.0,709.0,58.9,62.1,181.0,212.0,64.0,68.0,47.0,44.0,51.0,70.0,98,114,676.0,726.0,393.0,485.0,217.0,121.0,84.0,84.0,2.1,1.6,3.7,3231.48,91,4.3,108.2,32.9,0.42
